id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,state,zipcode,market,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,requires_license,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month
10032327,45004988,24/09/2015,US,within a few hours,100%,67%,t,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34944609,-71.13080634,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$210.00,,,"$1,000.00",$80.00,1,$0.00,2,1125,3 days ago,,1,1,7,75,06/09/2016,20,99,f,f,strict,1,2.37
4909590,25279966,27/12/2014,"Boston, Massachusetts, United States",within an hour,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35049293,-71.13328057,t,Apartment,Entire home/apt,4,1,0,3,Real Bed,$95.00,$730.00,"$2,600.00",,$75.00,3,$10.00,2,1125,today,,0,6,33,127,06/09/2016,103,97,f,t,moderate,2,5.02
14253149,26956083,30/01/2015,"Boston, Massachusetts, United States",within an hour,99%,93%,f,24,24,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.3612062,-71.12649281,f,House,Private room,2,1,1,2,Real Bed,$79.00,,,,$30.00,1,$20.00,2,146,4 days ago,,4,32,62,337,06/09/2016,0,,f,t,strict,24,
9445192,48948403,13/11/2015,"Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.3479884,-71.13939138,t,Apartment,Private room,1,1,1,1,Real Bed,$60.00,,,,,1,$0.00,1,1125,10 months ago,,0,0,0,0,06/09/2016,2,90,f,f,flexible,1,0.21
6728273,26754605,26/01/2015,"Boston, Massachusetts, United States",within a few hours,100%,60%,f,1,1,"['phone', 'facebook', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35849966,-71.12822625,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$145.00,,,,,1,$0.00,2,1125,6 weeks ago,,0,7,19,294,06/09/2016,18,94,f,f,strict,1,1.22
13450030,19548932,06/08/2014,"Boston, Massachusetts, United States",within an hour,100%,100%,f,8,8,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35882253,-71.13018411,t,Apartment,Private room,2,2,1,1,Real Bed,$80.00,$425.00,"$1,800.00",$100.00,$35.00,1,$0.00,1,1125,6 days ago,,5,26,56,331,06/09/2016,19,94,f,t,flexible,8,6.55
5775139,29963974,25/03/2015,"Alkmaar, Noord-Holland, Netherlands",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35156937,-71.13164992,t,Villa,Private room,2,1,1,1,Real Bed,$70.00,,,,,1,$0.00,1,1125,17 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
3898015,8139434,13/08/2013,"Boston, Massachusetts, United States",within an hour,100%,95%,t,13,13,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34998843,-71.14420208,t,House,Private room,2,2,1,1,Real Bed,$65.00,$500.00,"$1,700.00",,,1,$20.00,1,1125,today,,10,10,10,262,06/09/2016,39,96,f,f,strict,10,1.6
3897995,8139434,13/08/2013,"Boston, Massachusetts, United States",within an hour,100%,95%,t,13,13,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35054345,-71.14384402,t,House,Private room,2,2,1,1,Real Bed,$74.00,$500.00,"$1,750.00",,,1,$25.00,1,1125,4 days ago,,0,0,2,277,06/09/2016,80,95,f,f,strict,10,3.28
14416538,64418839,25/03/2016,"Boston, Massachusetts, United States",within a day,100%,100%,f,2,2,"['email', 'phone']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.36117818,-71.12378116,t,House,Private room,2,1,1,2,Real Bed,$119.00,,,,,2,$100.00,2,1125,4 weeks ago,,15,36,66,66,06/09/2016,0,,f,f,flexible,2,
14203428,26956083,30/01/2015,"Boston, Massachusetts, United States",within an hour,99%,93%,f,24,24,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.36077501,-71.12743714,f,Apartment,Private room,2,1,1,1,Real Bed,$85.00,,,,$30.00,1,$20.00,2,125,a week ago,,0,1,31,121,06/09/2016,2,100,f,t,strict,24,1.82
14055887,50646598,06/12/2015,"Boston, Massachusetts, United States",within a few hours,100%,63%,f,9,9,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35452545,-71.13657899,t,House,Private room,1,1.5,1,1,Real Bed,$45.00,,,,$50.00,1,$0.00,1,1125,4 weeks ago,,30,60,90,365,06/09/2016,1,100,f,f,strict,5,1
4340110,22531540,14/10/2014,"Boston, Massachusetts, United States",within a few hours,100%,86%,t,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2215,Boston,"Boston, MA",42.35294579,-71.12187298,t,Apartment,Private room,2,1,1,1,Real Bed,$90.00,$679.00,"$2,771.00",,$25.00,1,$20.00,1,1125,today,,9,29,59,334,06/09/2016,74,96,f,f,flexible,1,3.32
3701108,17576539,02/07/2014,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34645247,-71.13489574,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$100.00,$750.00,"$2,000.00",$200.00,$50.00,2,$0.00,1,1125,3 months ago,,0,0,4,274,06/09/2016,9,91,f,f,strict,1,0.35
13007112,41090120,10/08/2015,"Boston, Massachusetts, United States",a few days or more,33%,100%,f,1,1,"['email', 'phone']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35303314,-71.13159941,t,Apartment,Private room,1,2,1,1,Real Bed,$40.00,,,,$10.00,1,$10.00,1,1125,2 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
6838488,14785487,27/04/2014,"Boston, Massachusetts, United States",within an hour,100%,100%,f,7,7,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35769453,-71.12869547,t,House,Entire home/apt,8,2.5,4,6,Real Bed,$550.00,"$2,895.00","$8,595.00",,$200.00,6,$100.00,4,1125,a week ago,,22,52,82,357,06/09/2016,6,85,f,t,strict,7,0.56
7894645,30489899,02/04/2015,"Boston, Massachusetts, United States",within an hour,100%,67%,f,14,14,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35514819,-71.13799961,t,House,Private room,1,1.5,1,1,Real Bed,$39.00,$321.00,"$1,134.00",$700.00,$50.00,1,$0.00,2,360,2 days ago,,18,48,78,353,06/09/2016,6,87,f,f,strict,9,0.47
13801598,52364711,26/12/2015,"Boston, Massachusetts, United States",within a few hours,100%,67%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2215,Boston,"Boston, MA",42.35219162,-71.12261441,t,Apartment,Private room,2,1,1,1,Real Bed,$60.00,,,$100.00,$25.00,1,$0.00,2,20,2 months ago,,0,0,0,0,06/09/2016,2,100,f,t,flexible,1,0.92
10724635,55426664,20/01/2016,US,N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35211411,-71.12959065,t,House,Private room,1,2,1,1,Real Bed,$27.00,,,,,1,$0.00,1,1125,8 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
13515084,19548932,06/08/2014,"Boston, Massachusetts, United States",within an hour,100%,100%,f,8,8,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35720643,-71.12871661,f,House,Private room,2,2,1,1,Real Bed,$75.00,$399.00,"$1,750.00",$100.00,$35.00,1,$0.00,1,1125,6 days ago,,6,36,66,341,06/09/2016,21,90,f,t,flexible,8,8.29
7052847,10336060,29/11/2013,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2215,Boston,"Boston, MA",42.35280565,-71.12398136,t,Apartment,Private room,2,1,1,2,Real Bed,$60.00,$350.00,"$1,350.00",,,1,$0.00,18,1125,13 months ago,,0,0,0,0,06/09/2016,0,,f,f,moderate,1,
13530359,40220824,01/08/2015,"Barcelona, Catalonia, Spain",within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,,"Boston, MA",42.35497619,-71.12949326,t,Apartment,Private room,1,2,1,1,Real Bed,$45.00,,,,,1,$0.00,17,29,3 months ago,,0,0,0,0,06/09/2016,1,100,f,f,strict,1,1
13355213,25149641,23/12/2014,"Boston, Massachusetts, United States",within an hour,100%,82%,f,6,6,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,,"Boston, MA",42.34999923,-71.13325251,t,House,Shared room,1,2,1,1,Couch,$100.00,,,,$50.00,1,$80.00,1,1125,yesterday,,29,59,89,364,06/09/2016,1,100,f,t,strict,4,0.37
13512459,15580276,15/05/2014,"Boston, Massachusetts, United States",a few days or more,6%,100%,f,1,1,"['email', 'phone', 'jumio']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34839562,-71.13319099,t,Loft,Entire home/apt,3,1,0,2,Real Bed,$130.00,,,$100.00,$70.00,1,$0.00,1,1125,3 months ago,,29,59,89,364,06/09/2016,1,,f,f,flexible,1,0.35
14153636,26956083,30/01/2015,"Boston, Massachusetts, United States",within an hour,99%,93%,f,24,24,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.36093263,-71.12548837,t,Apartment,Private room,2,1,1,1,Real Bed,$79.00,,,,$30.00,1,$20.00,2,96,6 days ago,,4,30,60,150,06/09/2016,6,100,f,t,strict,24,6
13879099,8793032,12/09/2013,"Atlanta, Georgia, United States",a few days or more,33%,100%,f,1,1,"['email', 'reviews', 'jumio']",t,f,Allston,Boston,MA,2215,Boston,"Boston, MA",42.35172558,-71.12104524,t,Apartment,Private room,1,1,1,1,Real Bed,$90.00,,,,$20.00,1,$0.00,5,1125,5 weeks ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
14251839,26956083,30/01/2015,"Boston, Massachusetts, United States",within an hour,99%,93%,f,24,24,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.36141252,-71.1258698,f,House,Private room,2,1,1,1,Real Bed,$79.00,,,,$30.00,1,$20.00,2,150,3 days ago,,5,32,62,337,06/09/2016,0,,f,t,strict,24,
10123024,28564205,01/03/2015,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'kba']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.3501454,-71.12884719,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$75.00,,,,$20.00,2,$20.00,1,1125,8 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
9533193,49381951,18/11/2015,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,Allston,Boston,MA,2114,Boston,"Boston, MA",42.36040825,-71.1243859,t,Apartment,Private room,2,1,1,1,Real Bed,$58.00,,,,,1,$0.00,1,1125,8 months ago,,0,0,0,0,06/09/2016,0,,f,t,flexible,1,
3897963,8139434,13/08/2013,"Boston, Massachusetts, United States",within an hour,100%,95%,t,13,13,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34996427,-71.14370959,t,House,Private room,2,2,1,1,Real Bed,$75.00,$560.00,"$1,400.00",,,1,$25.00,1,1125,a week ago,,0,0,0,262,06/09/2016,83,96,f,f,strict,10,3.43
14231732,6868321,12/06/2013,"Boston, Massachusetts, United States",within a few hours,92%,97%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.3504619,-71.12950478,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00,,,$100.00,$30.00,0,$0.00,1,1125,1 week ago,,0,0,0,214,06/09/2016,5,96,f,f,strict,1,4.41
11530331,44920221,23/09/2015,"Boston, Massachusetts, United States",within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34805623,-71.13338313,t,Condominium,Entire home/apt,4,1,1,2,Real Bed,$180.00,,,"$1,000.00",$50.00,1,$0.00,3,1125,yesterday,,0,0,0,259,06/09/2016,1,100,f,f,moderate,1,1
3420221,9189449,02/10/2013,"Brookline, Massachusetts, United States",within a few hours,95%,99%,f,6,6,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.3533978,-71.14235466,t,House,Private room,2,2,1,1,Real Bed,$65.00,,"$1,300.00",,$10.00,1,$20.00,30,1125,3 weeks ago,,21,51,81,356,06/09/2016,36,87,f,f,strict,6,1.69
3901439,8139434,13/08/2013,"Boston, Massachusetts, United States",within an hour,100%,95%,t,13,13,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Allston,MA,2134,Boston,"Allston, MA",42.34989153,-71.14256571,t,House,Private room,2,2,1,1,Real Bed,$67.00,$500.00,"$1,900.00",,,1,$20.00,1,1125,6 days ago,,0,0,0,263,06/09/2016,66,92,f,f,strict,10,2.9
13415816,76331237,07/06/2016,"Boston, Massachusetts, United States",within an hour,100%,94%,f,2,2,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35422819,-71.12701636,t,Apartment,Private room,2,1,1,1,Real Bed,$99.00,,,$150.00,,1,$0.00,2,30,2 weeks ago,,5,35,65,340,06/09/2016,2,80,f,f,strict,2,0.75
12873559,2051523,01/04/2012,"Boston, Massachusetts, United States",within an hour,100%,100%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35256659,-71.12539768,t,Apartment,Private room,2,1,1,1,Real Bed,$80.00,,,,$10.00,1,$0.00,3,1125,a week ago,,0,0,0,0,06/09/2016,1,100,f,t,strict,2,0.32
13430656,76590235,08/06/2016,"Massachusetts, United States",within a few hours,90%,42%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Brookline,MA,2134,Boston,"Brookline, MA",42.35174297,-71.12733594,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,$135.00,,,,$34.00,1,$0.00,3,28,5 days ago,,12,13,26,26,06/09/2016,2,90,f,f,flexible,1,0.69
13578106,30489899,02/04/2015,"Boston, Massachusetts, United States",within an hour,100%,67%,f,14,14,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35490972,-71.13806502,t,House,Private room,1,1.5,1,1,Real Bed,$50.00,,,,$50.00,1,$0.00,1,360,4 weeks ago,,0,0,0,82,06/09/2016,2,100,f,f,strict,9,1.09
5762866,29899026,24/03/2015,US,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35811825,-71.13091372,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$130.00,,,,,1,$0.00,2,1125,11 months ago,,0,0,0,0,06/09/2016,5,96,f,f,flexible,1,0.31
13462519,25149641,23/12/2014,"Boston, Massachusetts, United States",within an hour,100%,82%,f,6,6,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,,"Boston, MA",42.35018807,-71.1324991,t,House,Private room,2,2,1,1,Real Bed,$130.00,,,,$50.00,1,$100.00,1,1125,yesterday,,29,57,87,362,06/09/2016,0,,f,t,strict,4,
7055184,22419290,11/10/2014,"Beijing, Beijing, China",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'weibo', 'jumio']",t,t,Allston,ALLSTON,MA,2134,Boston,"ALLSTON, MA",42.35507102,-71.13262778,t,House,Private room,1,1,1,1,Real Bed,$35.00,$230.00,$800.00,,,1,$0.00,1,1125,14 months ago,,0,0,0,0,06/09/2016,2,50,f,f,flexible,1,0.14
11512755,10138187,19/11/2013,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,2,2,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2215,Boston,"Boston, MA",42.35272546,-71.12065085,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$75.00,,,$100.00,,4,$10.00,4,1125,6 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,2,
6761345,35381728,09/06/2015,US,N/A,N/A,N/A,f,1,1,"['phone', 'reviews']",t,f,Allston,Allston,MA,2134,Boston,"Allston, MA",42.35405674,-71.12737268,t,Apartment,Private room,1,1,1,1,Real Bed,$60.00,$280.00,,,,1,$0.00,15,45,13 months ago,,0,0,0,0,06/09/2016,1,40,f,f,strict,1,0.07
8238078,30489899,02/04/2015,"Boston, Massachusetts, United States",within an hour,100%,67%,f,14,14,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35452204,-71.13872848,t,House,Private room,1,1.5,1,1,Real Bed,$58.00,$309.00,"$1,092.00",,$50.00,1,$0.00,1,1125,a week ago,,30,60,90,365,06/09/2016,5,84,f,f,strict,9,0.42
14037899,32304279,30/04/2015,"Boston, Massachusetts, United States",within an hour,100%,100%,f,5,5,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35931488,-71.12876998,f,Apartment,Entire home/apt,4,1,2,3,Real Bed,$208.00,,,$118.00,$80.00,3,$100.00,1,28,3 weeks ago,,0,0,30,30,06/09/2016,0,,f,f,strict,5,
11022736,40649306,05/08/2015,"Boston, Massachusetts, United States",within a few hours,67%,50%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2135,Boston,"Boston, MA",42.34772207,-71.13355036,t,Apartment,Entire home/apt,3,1,0,2,Real Bed,$75.00,,,,$100.00,1,$0.00,7,80,a week ago,,0,0,0,0,06/09/2016,1,80,f,f,flexible,1,1
10231171,19548932,06/08/2014,"Boston, Massachusetts, United States",within an hour,100%,100%,f,8,8,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35857131,-71.12983367,t,House,Private room,2,2,1,1,Real Bed,$70.00,$395.00,"$1,600.00",$100.00,$35.00,0,$0.00,1,1125,a week ago,,0,0,0,272,06/09/2016,38,94,f,t,flexible,8,4.81
831744,1944123,17/03/2012,"Boston, Massachusetts, United States",within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,ALLSTON,MA,2134,Boston,"ALLSTON, MA",42.35283178,-71.13295587,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$295.00,,,$250.00,$25.00,1,$0.00,1,365,today,,10,40,70,345,06/09/2016,31,96,f,f,moderate,1,0.69
13606268,5984885,18/04/2013,"Boston, Massachusetts, United States",within a few hours,100%,75%,f,6,6,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35195924,-71.12064305,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$150.00,,,$350.00,$75.00,2,$0.00,5,30,a week ago,,30,60,90,365,06/09/2016,7,86,f,f,strict,2,3.39
12655758,68753453,24/04/2016,US,within a few hours,100%,100%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34877625,-71.13132203,t,Apartment,Entire home/apt,2,1,1,1,Futon,$65.00,,,,$5.00,1,$0.00,3,90,4 weeks ago,,0,0,0,3,06/09/2016,9,77,f,f,flexible,1,3.03
8579799,5992030,18/04/2013,"Boston, Massachusetts, United States",within a day,100%,83%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34942212,-71.12938809,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$175.00,"$1,400.00",,$100.00,$50.00,2,$15.00,2,1125,5 days ago,,1,4,7,198,06/09/2016,8,98,f,f,strict,1,0.71
8301150,39088458,21/07/2015,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34908408,-71.13689601,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$175.00,$900.00,"$3,500.00",,$30.00,2,$25.00,2,2,7 months ago,,0,0,0,0,06/09/2016,3,87,f,f,moderate,1,0.26
10809,38440,14/09/2009,US,within a day,100%,42%,f,4,4,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35478799,-71.13208846,t,Apartment,Private room,4,0,1,2,Real Bed,$100.00,,,,,1,$0.00,1,60,4 weeks ago,,3,13,43,43,06/09/2016,14,70,f,f,flexible,4,0.48
10810,38440,14/09/2009,US,within a day,100%,42%,f,4,4,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35335918,-71.13034354,t,Apartment,Entire home/apt,5,1,2,4,Real Bed,$250.00,,,,,1,$0.00,4,365,4 weeks ago,,3,13,43,43,06/09/2016,0,,f,f,strict,4,
13019695,25363817,29/12/2014,"Boston, Massachusetts, United States",within an hour,92%,91%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34848106,-71.13623582,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$187.00,"$1,000.00","$4,500.00",$100.00,$40.00,0,$0.00,1,10,3 weeks ago,,0,0,1,1,06/09/2016,21,92,f,t,strict,2,6.77
10807,38440,14/09/2009,US,within a day,100%,42%,f,4,4,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,02134-1704,Boston,"Boston, MA",42.35412286,-71.13048573,t,House,Private room,2,1,1,1,Real Bed,$80.00,,,,,1,$0.00,1,730,4 weeks ago,,3,3,3,243,06/09/2016,1,60,f,f,strict,4,0.04
10021398,20327499,20/08/2014,"Boston, Massachusetts, United States",within a day,90%,95%,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35173454,-71.13762471,f,Apartment,Private room,2,1,1,1,Real Bed,$70.00,,,,$5.00,1,$0.00,1,3,2 months ago,,2,23,53,328,06/09/2016,22,93,f,f,flexible,1,3.61
10758,38440,14/09/2009,US,within a day,100%,42%,f,4,4,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35344917,-71.13179683,t,,Private room,1,1,1,1,Real Bed,$115.00,,,,,1,$0.00,1,90,4 weeks ago,,3,13,43,43,06/09/2016,2,60,f,f,moderate,4,0.09
13381254,37366454,02/07/2015,US,a few days or more,10%,83%,f,2,2,"['email', 'phone', 'reviews', 'weibo', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34630943,-71.13481396,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$185.00,,,$100.00,$25.00,1,$0.00,2,1000,3 months ago,,29,59,89,89,06/09/2016,0,,f,f,strict,2,
4861476,799496,10/07/2011,"Boston, Massachusetts, United States",within a few hours,100%,96%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.3543757,-71.12548069,t,House,Entire home/apt,7,1,2,3,Real Bed,$260.00,,,$300.00,$50.00,3,$20.00,2,1125,2 days ago,,20,48,77,349,06/09/2016,35,94,f,f,strict,2,1.87
12873268,2051523,01/04/2012,"Boston, Massachusetts, United States",within an hour,100%,100%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35468893,-71.12760272,t,Apartment,Entire home/apt,5,1,2,2,Real Bed,$175.00,,,,$20.00,1,$0.00,2,1125,a week ago,,0,0,0,0,06/09/2016,2,70,f,f,strict,2,0.95
12233830,6933825,16/06/2013,"Boston, Massachusetts, United States",within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35674094,-71.1365156,f,Apartment,Entire home/apt,6,1,3,4,Real Bed,$140.00,,,$200.00,$70.00,4,$50.00,2,29,today,,6,17,38,124,06/09/2016,30,96,f,f,moderate,1,6.16
13592046,49741901,23/11/2015,"Boston, Massachusetts, United States",within an hour,100%,98%,f,3,3,"['email', 'phone', 'reviews', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.35438527,-71.13118019,t,Apartment,Private room,2,1,1,1,Real Bed,$80.00,,,,$25.00,1,$10.00,1,1125,5 days ago,,7,7,22,22,06/09/2016,9,91,f,t,strict,3,4.74
13004551,12243051,14/02/2014,"Montreal, Quebec, Canada",within a few hours,71%,98%,f,363,363,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Allston,Boston,MA,2134,Boston,"Boston, MA",42.364223,-71.13069165,t,Condominium,Entire home/apt,6,2,2,2,Real Bed,$259.00,,,$300.00,$95.00,2,$10.00,3,1125,today,,1,1,1,1,06/09/2016,3,93,f,t,strict,58,1.67
6923942,18182924,16/07/2014,"Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews']",t,f,Allston,Boston,MA,2134,Boston,"Boston, MA",42.34877052,-71.13343779,t,Apartment,Private room,1,1,1,1,Real Bed,$120.00,$400.00,"$1,450.00",,,1,$0.00,1,1125,2 months ago,,0,0,0,0,06/09/2016,1,80,f,f,strict,1,0.07
